Make,Model,Year,Style,Distance,Engine,Fuel_type,Price,km_year,Transmission,km_year_cat
Mercedes,GLE,2015,SUV,165000.0,2500.0,Diesel,31500.0,23571.428571428572,Automatic,Medium
Mitsubishi,Space Wagon,1995,Universal,300000.0,1997.0,Metan/Propan,26000.0,11111.111111111111,Manual,Medium
Audi,Q5,2014,Crossover,87000.0,2000.0,Diesel,23500.0,10875.0,Automatic,Medium
Toyota,Rav 4,2015,Crossover,162140.0,2200.0,Diesel,17499.0,23162.85714285714,Automatic,Medium
Ford,Fusion,2017,Sedan,58000.0,1998.0,Petrol,13190.0,11600.0,Automatic,Medium
Peugeot,407,2005,Sedan,300000.0,2000.0,Diesel,3700.0,17647.058823529413,Manual,Medium
Skoda,Superb,2014,Sedan,220000.0,1600.0,Diesel,12430.0,27500.0,Manual,Medium
Renault,Grand Scenic,2011,Universal,132500.0,1461.0,Diesel,8150.0,12045.454545454546,Automatic,Medium
Audi,A8,2016,Sedan,60000.0,3000.0,Diesel,47000.0,10000.0,Automatic,Small
Rare,Range Rover Sport,2008,SUV,220000.0,4400.0,Metan/Propan,13500.0,15714.285714285714,Automatic,Medium
BMW,5 Series,2013,Sedan,86568.0,2000.0,Petrol,20499.0,9618.666666666666,Automatic,Small
BMW,7 Series,2020,Sedan,15735.0,2998.0,Diesel,72500.0,7867.5,Automatic,Small
Volkswagen,Polo,2011,Hatchback,160000.0,1199.0,Diesel,5100.0,14545.454545454546,Manual,Medium
Mercedes,Vito,2011,Minivan,170000.0,2200.0,Diesel,11590.0,15454.545454545454,Automatic,Medium
Mercedes,GL Class,2013,Minivan,148256.0,2998.0,Diesel,35999.0,16472.88888888889,Automatic,Medium
Audi,A6,2017,Sedan,59000.0,3000.0,Petrol,27995.0,11800.0,Automatic,Medium
Honda,CR-V,2002,SUV,250000.0,2000.0,Metan/Propan,5600.0,12500.0,Automatic,Medium
Renault,Scenic,2012,Microvan,172000.0,1461.0,Diesel,6800.0,17200.0,Automatic,Medium
Renault,Megane,2008,Universal,200000.0,1569.0,Metan/Propan,3700.0,14285.714285714286,Automatic,Medium
Mercedes,Series (W124),1992,Sedan,350000.0,2000.0,Metan/Propan,3500.0,11666.666666666666,Manual,Medium
Volkswagen,Passat,2018,Sedan,84000.0,1800.0,Petrol,19989.0,21000.0,Automatic,Medium
Hyundai,Tucson,2005,Crossover,230000.0,2000.0,Diesel,6500.0,13529.411764705883,Manual,Medium
Hyundai,Santa FE,2011,SUV,201000.0,2200.0,Diesel,13000.0,18272.727272727272,Automatic,Medium
Ford,Fusion,2004,Hatchback,123456.0,1400.0,Diesel,2000.0,6858.666666666667,Manual,Small
Rare,Liana,2006,Sedan,123456.0,1500.0,Diesel,1500.0,7716.0,Manual,Small
Toyota,Avensis,2002,Sedan,123456.0,2000.0,Diesel,2000.0,6172.8,Manual,Small
Opel,Vectra,1998,Sedan,123456.0,1800.0,Petrol,1000.0,5144.0,Manual,Small
Volkswagen,Caddy,2012,Minivan,192500.0,1600.0,Diesel,6600.0,19250.0,Manual,Medium
Audi,A4,1996,Sedan,340000.0,1600.0,Petrol,2200.0,13076.923076923076,Manual,Medium
Mercedes,GLE Coupe,2016,Crossover,95000.0,3000.0,Diesel,43000.0,15833.333333333334,Automatic,Medium
Skoda,Octavia,2012,Universal,141211.0,1200.0,Petrol,6250.0,14121.1,Manual,Medium
Hyundai,i10,2016,Hatchback,157211.0,1000.0,Petrol,5350.0,26201.833333333332,Manual,Medium
Volkswagen,Touran,2012,Minivan,144211.0,1400.0,Petrol,7250.0,14421.1,Manual,Medium
Renault,Megane,2005,Coupe,290000.0,1500.0,Diesel,1999.0,17058.823529411766,Manual,Medium
Skoda,Octavia,2006,Hatchback,190643.0,1600.0,Petrol,6000.0,11915.1875,Manual,Medium
KIA,Sorento,2015,Crossover,123566.0,2000.0,Diesel,14000.0,17652.285714285714,Manual,Medium
Toyota,Rav 4,2008,Crossover,235000.0,2200.0,Diesel,6500.0,16785.714285714286,Manual,Medium
Volkswagen,Passat,2016,Sedan,100000.0,1400.0,Petrol,15500.0,16666.666666666668,Automatic,Medium
Audi,A6,2012,Sedan,100000.0,2000.0,Diesel,120000.0,10000.0,Automatic,Small
Volkswagen,Tiguan,2015,SUV,47000.0,2000.0,Petrol,16500.0,6714.285714285715,Automatic,Small
Toyota,Camry,2020,Sedan,25500.0,2500.0,Hybrid,26500.0,12750.0,Automatic,Medium
Opel,Omega,1995,Universal,270000.0,2000.0,Petrol,699.0,10000.0,Manual,Small
BMW,X6,2011,Crossover,180000.0,3000.0,Diesel,16800.0,16363.636363636364,Automatic,Medium
Honda,Accord,2009,Sedan,169900.0,1998.0,Petrol,8890.0,13069.23076923077,Manual,Medium
Nissan,X-Trail,2016,Crossover,200000.0,1600.0,Diesel,12300.0,33333.333333333336,Automatic,Large
Toyota,Urban Cruiser,2010,Hatchback,150865.0,1400.0,Diesel,50000.0,12572.083333333334,Manual,Medium
Volkswagen,Passat,2015,Sedan,100000.0,1600.0,Diesel,100000.0,14285.714285714286,Manual,Medium
Rare,Altele,1998,Hatchback,129000.0,4200.0,Petrol,1700.0,5375.0,Manual,Small
Honda,CR-V,2008,Crossover,250000.0,2200.0,Diesel,9800.0,17857.14285714286,Manual,Medium
BMW,7 Series,2000,Sedan,300000.0,3000.0,Diesel,5500.0,13636.363636363636,Automatic,Medium
Opel,Astra,1993,Universal,111111.0,1400.0,Petrol,1150.0,3831.4137931034484,Manual,Small
Volkswagen,Passat,1996,Universal,300000.0,1900.0,Diesel,2500.0,11538.461538461539,Manual,Medium
Mitsubishi,Outlander,2004,SUV,320000.0,200.0,Petrol,3500.0,17777.777777777777,Automatic,Medium
BMW,X5,2007,Universal,202318.0,4800.0,Metan/Propan,7100.0,13487.866666666667,Automatic,Medium
Opel,Astra,2012,Universal,165000.0,1300.0,Diesel,6600.0,16500.0,Manual,Medium
Opel,Omega,1991,Sedan,146631.0,2400.0,Metan/Propan,500.0,4730.032258064516,Manual,Small
Rare,Altele,2010,Hatchback,187000.0,1000.0,Petrol,2600.0,15583.333333333334,Manual,Medium
Rare,Grand Voyager,1997,Minivan,332333.0,300.0,Petrol,400.0,13293.32,Automatic,Medium
BMW,4 series,2016,Coupe,58000.0,2000.0,Petrol,20000.0,9666.666666666666,Automatic,Small
Opel,Corsa,2012,Hatchback,161000.0,1300.0,Diesel,5200.0,16100.0,Manual,Medium
Volvo,XC60,2012,Crossover,185000.0,2400.0,Diesel,17000.0,18500.0,Automatic,Medium
Toyota,Auris,2010,Hatchback,180000.0,1800.0,Hybrid,7700.0,15000.0,Automatic,Medium
Rare,Berlingo,2015,Minivan,147300.0,1600.0,Diesel,7200.0,21042.85714285714,Manual,Medium
Nissan,Qashqai,2015,Crossover,159000.0,1500.0,Diesel,11500.0,22714.285714285714,Manual,Medium
Nissan,Qashqai,2016,Crossover,148000.0,1500.0,Diesel,12900.0,24666.666666666668,Manual,Medium
Nissan,Qashqai,2016,Crossover,149825.0,1500.0,Diesel,13000.0,24970.833333333332,Manual,Medium
Renault,Kangoo,2015,Minivan,153325.0,1500.0,Diesel,8200.0,21903.571428571428,Manual,Medium
Nissan,Qashqai,2017,Crossover,148048.0,1500.0,Diesel,13900.0,29609.6,Manual,Medium
Renault,Grand Scenic,2017,Crossover,152325.0,1500.0,Diesel,12400.0,30465.0,Automatic,Large
Nissan,Qashqai,2016,Crossover,104325.0,1500.0,Diesel,13500.0,17387.5,Manual,Medium
Dacia,Logan,2016,Universal,153652.0,1500.0,Diesel,6800.0,25608.666666666668,Manual,Medium
Nissan,Qashqai,2016,Crossover,168145.0,1500.0,Diesel,11950.0,28024.166666666668,Manual,Medium
Skoda,Superb,2017,Universal,159325.0,1600.0,Diesel,16500.0,31865.0,Automatic,Large
Ford,Mondeo,2015,Universal,94915.0,1500.0,Diesel,11500.0,13559.285714285714,Manual,Medium
Dacia,Dokker VAN,2016,Minivan,132980.0,1500.0,Diesel,8500.0,22163.333333333332,Manual,Medium
Dacia,Dokker VAN,2016,Minivan,133325.0,1500.0,Diesel,8500.0,22220.833333333332,Manual,Medium
Ford,Mondeo,2016,Universal,126325.0,1500.0,Diesel,11500.0,21054.166666666668,Manual,Medium
Ford,Mondeo,2015,Universal,139526.0,1500.0,Diesel,11500.0,19932.285714285714,Manual,Medium
BMW,X3,2012,Crossover,192000.0,2000.0,Diesel,16900.0,19200.0,Automatic,Medium
BMW,5 Series,2002,Sedan,383350.0,3000.0,Diesel,6300.0,19167.5,Automatic,Medium
Mercedes,E Class,2013,Sedan,191212.0,2200.0,Diesel,16999.0,21245.777777777777,Automatic,Medium
BMW,3 Series,2003,Coupe,313000.0,1995.0,Diesel,1450.0,16473.684210526317,Manual,Medium
Honda,Civic,2005,Hatchback,192000.0,1600.0,Petrol,4650.0,11294.117647058823,Automatic,Medium
Mazda,CX-3,2015,Crossover,113200.0,1500.0,Diesel,12100.0,16171.42857142857,Manual,Medium
Toyota,Avensis Verso,2002,Universal,350000.0,1995.0,Diesel,2999.0,17500.0,Manual,Medium
Opel,Astra,2011,Universal,179500.0,1300.0,Diesel,5699.0,16318.181818181818,Manual,Medium
Ford,Fusion,2018,Sedan,16866.0,2000.0,Hybrid,10000.0,4216.5,Automatic,Small
Volkswagen,Altele,2018,SUV,55000.0,2000.0,Petrol,24999.0,13750.0,Automatic,Medium
Lexus,RX Series,2014,SUV,59000.0,3500.0,Hybrid,27500.0,7375.0,Automatic,Small
Rare,QX60,2014,Crossover,53000.0,2499.0,Hybrid,21000.0,6625.0,Automatic,Small
Audi,A3,2015,Sedan,51000.0,2000.0,Petrol,16000.0,7285.714285714285,Automatic,Small
BMW,7 Series,1999,Sedan,285000.0,3500.0,Metan/Propan,4000.0,12391.304347826086,Manual,Medium
Mercedes,S Class,2014,Sedan,160000.0,2200.0,Hybrid,35500.0,20000.0,Automatic,Medium
Rare,45,2002,Sedan,97000.0,1400.0,Petrol,900.0,4850.0,Manual,Small
Audi,Q7,2017,Crossover,85300.0,3000.0,Petrol,45300.0,17060.0,Automatic,Medium
BMW,7 Series,2004,Coupe,320861.0,4398.0,Metan/Propan,7600.0,17825.61111111111,Automatic,Medium
Volkswagen,Transporter,1998,Minivan,340000.0,1900.0,Diesel,3100.0,14166.666666666666,Manual,Medium
Skoda,Superb,2013,Hatchback,281000.0,1800.0,Petrol,10000.0,31222.222222222223,Manual,Large
Ford,Mondeo,2016,Universal,215056.0,1500.0,Diesel,10999.0,35842.666666666664,Manual,Large
Renault,Megane,2010,Universal,173000.0,1500.0,Diesel,5500.0,14416.666666666666,Manual,Medium
Skoda,Octavia,2013,Sedan,141000.0,1600.0,Diesel,12800.0,15666.666666666666,Automatic,Medium
Rare,Trezia,2012,Hatchback,168454.0,1400.0,Diesel,6999.0,16845.4,Manual,Medium
Toyota,Avensis,2008,Sedan,276626.0,2000.0,Diesel,6999.0,19759.0,Manual,Medium
Audi,A6,2005,Sedan,280000.0,3000.0,Diesel,4300.0,16470.58823529412,Manual,Medium
Volkswagen,Passat,1996,Sedan,111111.0,200.0,Petrol,2500.0,4273.5,Manual,Small
Audi,100,1994,Universal,318000.0,1995.0,Metan/Propan,2700.0,11357.142857142857,Manual,Medium
Dacia,Duster,2019,Crossover,63325.0,1500.0,Diesel,14300.0,21108.333333333332,Manual,Medium
Renault,Grand Scenic,2014,Minivan,210000.0,1500.0,Diesel,7500.0,26250.0,Manual,Medium
Opel,Astra,2000,Universal,460000.0,1700.0,Diesel,2100.0,20909.090909090908,Manual,Medium
Toyota,Rav 4,2014,SUV,200000.0,2200.0,Diesel,15200.0,25000.0,Manual,Medium
Renault,Laguna,2003,Universal,280000.0,2200.0,Diesel,2900.0,14736.842105263158,Manual,Medium
Dacia,Sandero Stepway,2017,Hatchback,98000.0,1500.0,Diesel,7650.0,19600.0,Manual,Medium
Volkswagen,Jetta,2008,Sedan,187000.0,1400.0,Petrol,4000.0,13357.142857142857,Manual,Medium
Mazda,3,2008,Sedan,210000.0,1600.0,Petrol,4500.0,15000.0,Manual,Medium
Mitsubishi,Grandis,2007,Minivan,187000.0,2000.0,Petrol,4000.0,12466.666666666666,Manual,Medium
Rare,469,1990,SUV,20000.0,2100.0,Petrol,17000.0,625.0,Manual,Small
BMW,X5,2006,SUV,256000.0,3000.0,Diesel,3000.0,16000.0,Automatic,Medium
Renault,Talisman,2016,Sedan,140000.0,1600.0,Diesel,16900.0,23333.333333333332,Automatic,Medium
Rare,Boxster,2012,Coupe,140000.0,2900.0,Petrol,17999.0,14000.0,Automatic,Medium
Mercedes,S Class,2010,Sedan,280000.0,3000.0,Diesel,14999.0,23333.333333333332,Automatic,Medium
Opel,Vectra,2003,Sedan,169000.0,2200.0,Diesel,5600.0,8894.736842105263,Manual,Small
Audi,A6,2000,Universal,347000.0,2496.0,Diesel,3300.0,15772.727272727272,Manual,Medium
Skoda,Fabia,2016,Universal,178000.0,1422.0,Diesel,7300.0,29666.666666666668,Manual,Medium
Opel,Astra,2006,Hatchback,198000.0,1400.0,Metan/Propan,2350.0,12375.0,Manual,Medium
Audi,A6,2005,Sedan,280008.0,3000.0,Diesel,4300.0,16471.058823529413,Manual,Medium
Opel,Zafira,2004,Minivan,348000.0,1800.0,Petrol,3333.0,19333.333333333332,Manual,Medium
Mercedes,Vito,2018,Universal,100108.0,2200.0,Diesel,22999.0,25027.0,Automatic,Medium
Volkswagen,Transporter,2004,Minivan,300000.0,2500.0,Diesel,4900.0,16666.666666666668,Manual,Medium
Hyundai,Accent,2021,Sedan,2000.0,1600.0,Petrol,13499.0,2000.0,Automatic,Small
Lexus,NX Series,2018,SUV,21000.0,2000.0,Petrol,28500.0,5250.0,Automatic,Small
Hyundai,Tucson,2010,Crossover,87000.0,2000.0,Metan/Propan,10000.0,7250.0,Manual,Small
Renault,Grand Scenic,2017,Minivan,180000.0,1500.0,Diesel,12700.0,36000.0,Manual,Large
BMW,5 Series,2006,Sedan,129043.0,3000.0,Diesel,4500.0,8065.1875,Automatic,Small
Mitsubishi,Space Wagon,2004,Minivan,10010.0,2000.0,Metan/Propan,3600.0,556.1111111111111,Manual,Small
BMW,X3,2019,SUV,11000.0,2000.0,Petrol,27700.0,3666.6666666666665,Automatic,Small
Audi,A7,2011,Hatchback,155000.0,3000.0,Petrol,22500.0,14090.90909090909,Automatic,Medium
Mercedes,GL Class,2010,SUV,123000.0,3000.0,Diesel,20999.0,10250.0,Automatic,Medium
Nissan,Kicks,2018,Crossover,64000.0,1599.0,Petrol,14800.0,16000.0,Automatic,Medium
Opel,Corsa,2002,Sedan,238987.0,1200.0,Petrol,1700.0,11949.35,Manual,Medium
Toyota,Auris,2016,Universal,160000.0,1400.0,Diesel,10500.0,26666.666666666668,Manual,Medium
BMW,5 Series,2005,Sedan,250000.0,2500.0,Diesel,8400.0,14705.882352941177,Automatic,Medium
BMW,5 Series,1998,Sedan,388000.0,2000.0,Petrol,2100.0,16166.666666666666,Manual,Medium
Volkswagen,Tiguan,2010,Crossover,142900.0,1390.0,Petrol,8700.0,11908.333333333334,Automatic,Medium
Audi,A8,2004,Sedan,111111.0,3600.0,Metan/Propan,5500.0,6172.833333333333,Automatic,Small
Opel,Corsa,2001,Crossover,183000.0,1200.0,Petrol,3200.0,8714.285714285714,Automatic,Small
Renault,Scenic,2005,Minivan,208300.0,1486.0,Diesel,4100.0,12252.941176470587,Manual,Medium
Skoda,Octavia,2014,Universal,170000.0,1600.0,Diesel,11000.0,21250.0,Automatic,Medium
BMW,5 Series,2012,Sedan,132000.0,3000.0,Hybrid,17900.0,13200.0,Automatic,Medium
Volkswagen,Caddy,2012,Minivan,317000.0,2000.0,Metan/Propan,10300.0,31700.0,Manual,Large
Ford,Fiesta,1991,Hatchback,99999.0,1199.0,Petrol,800.0,3225.7741935483873,Manual,Small
BMW,5 Series,2014,Sedan,126000.0,2000.0,Diesel,16500.0,15750.0,Automatic,Medium
Volkswagen,Passat,2004,Sedan,34000.0,1800.0,Petrol,3150.0,1888.888888888889,Manual,Small
BMW,5 Series,1994,Sedan,251342.0,2500.0,Metan/Propan,2350.0,8976.5,Manual,Small
Toyota,Prius,2010,Hatchback,320000.0,1800.0,Metan/Propan,6600.0,26666.666666666668,Automatic,Medium
Mercedes,R Class,2013,SUV,187000.0,3500.0,Diesel,9800.0,20777.777777777777,Automatic,Medium
Vaz,2115,2014,Sedan,25000.0,1500.0,Petrol,1450.0,3125.0,Manual,Small
Rare,Cordoba,2005,Sedan,190000.0,1400.0,Diesel,2799.0,11176.470588235294,Manual,Medium
Volkswagen,Transporter,2012,Minivan,122000.0,2000.0,Diesel,6299.0,12200.0,Manual,Medium
Mercedes,S Class,1998,Sedan,123000.0,3000.0,Diesel,4299.0,5125.0,Automatic,Small
Mercedes,GLE,2016,SUV,40000.0,2200.0,Diesel,19599.0,6666.666666666667,Automatic,Small
BMW,5 Series,2003,Sedan,240000.0,3000.0,Diesel,2400.0,12631.578947368422,Automatic,Medium
Toyota,Auris,2007,Hatchback,200000.0,1400.0,Petrol,4999.0,13333.333333333334,Manual,Medium
BMW,i3,2017,Hatchback,40000.0,650.0,Electric,18999.0,8000.0,Automatic,Small
Mercedes,E Class,2004,Sedan,302450.0,2200.0,Diesel,3250.0,16802.777777777777,Automatic,Medium
Renault,Megane,2004,Sedan,255000.0,1600.0,Petrol,3200.0,14166.666666666666,Automatic,Medium
Opel,Astra,1992,Hatchback,218000.0,1400.0,Petrol,800.0,7266.666666666667,Manual,Small
Skoda,Octavia,2010,Sedan,200000.0,1200.0,Petrol,5400.0,16666.666666666668,Manual,Medium
Rare,9-3,2006,Universal,280000.0,1900.0,Diesel,4900.0,17500.0,Automatic,Medium
Rare,Actyon,2008,Crossover,130000.0,2300.0,Metan/Propan,5300.0,9285.714285714286,Manual,Small
Peugeot,607,2005,Sedan,272000.0,2179.0,Diesel,5500.0,16000.0,Automatic,Medium
Peugeot,607,2005,Sedan,271000.0,2179.0,Diesel,5499.0,15941.176470588236,Automatic,Medium
Ford,Fusion,2015,Sedan,140000.0,2000.0,Hybrid,11000.0,20000.0,Automatic,Medium
Dacia,Duster,2021,SUV,0.0,1461.0,Diesel,17900.0,0.0,Manual,Small
Dacia,Duster,2021,SUV,0.0,1500.0,Diesel,17900.0,0.0,Manual,Small
Dacia,Duster,2021,SUV,0.0,1500.0,Diesel,17500.0,0.0,Manual,Small
KIA,Sportage,2012,Crossover,90805.0,2000.0,Metan/Propan,11000.0,9080.5,Automatic,Small
Renault,Kangoo,2005,Minivan,224229.0,1900.0,Diesel,2900.0,13189.941176470587,Manual,Medium
Rare,Legacy,1992,Universal,320000.0,1998.0,Metan/Propan,1500.0,10666.666666666666,Manual,Medium
Skoda,Superb,2002,Sedan,357000.0,1800.0,Metan/Propan,4299.0,17850.0,Manual,Medium
Vaz,2107,2000,Sedan,32500.0,1500.0,Petrol,1650.0,1477.2727272727273,Manual,Small
Renault,Grand Scenic,2017,Minivan,148800.0,1500.0,Diesel,14500.0,29760.0,Automatic,Medium
Honda,CR-V,2008,Crossover,300000.0,2200.0,Diesel,9200.0,21428.571428571428,Manual,Medium
Audi,A6,2009,Universal,150000.0,2800.0,Petrol,4500.0,11538.461538461539,Automatic,Medium
Ford,Fiesta,2016,Hatchback,175000.0,1500.0,Diesel,6600.0,29166.666666666668,Manual,Medium
Lexus,GS Series,2016,Sedan,147000.0,2500.0,Hybrid,32500.0,24500.0,Automatic,Medium
Volkswagen,Caddy,2008,Minivan,291582.0,1968.0,Diesel,4350.0,20827.285714285714,Manual,Medium
Volkswagen,Passat,2013,Universal,190000.0,1400.0,Metan/Propan,7700.0,21111.11111111111,Automatic,Medium
Audi,A6,2012,Sedan,143000.0,2000.0,Petrol,13700.0,14300.0,Automatic,Medium
Mercedes,E Class,2008,Sedan,245000.0,1796.0,Metan/Propan,9000.0,17500.0,Automatic,Medium
Volkswagen,Touareg,2021,SUV,0.0,3000.0,Diesel,75000.0,0.0,Automatic,Small
Mercedes,Vito,2002,Minivan,22222.0,2200.0,Diesel,3000.0,1111.1,Manual,Small
Renault,Kangoo,2012,Minivan,161000.0,1500.0,Diesel,5800.0,16100.0,Manual,Medium
Dacia,Lodgy,2013,Universal,163000.0,1500.0,Diesel,6200.0,18111.11111111111,Manual,Medium
Volkswagen,Golf,2011,Hatchback,178800.0,1390.0,Petrol,7300.0,16254.545454545454,Manual,Medium
Mercedes,E Class,2006,Sedan,240000.0,3000.0,Diesel,3600.0,15000.0,Automatic,Medium
Rare,on-DO,2015,Sedan,223000.0,1600.0,Metan/Propan,2999.0,31857.14285714286,Manual,Large
Opel,Astra,2010,Universal,238000.0,1300.0,Diesel,4800.0,19833.333333333332,Manual,Medium
Renault,Megane,2002,Universal,155000.0,1600.0,Petrol,3000.0,7750.0,Manual,Small
Rare,Breez,2008,Sedan,36696.0,1300.0,Petrol,650.0,2621.1428571428573,Automatic,Small
Volkswagen,Golf,2015,Hatchback,127000.0,1200.0,Petrol,9300.0,18142.85714285714,Automatic,Medium
Dacia,Logan,2018,Sedan,67000.0,1000.0,Petrol,4500.0,16750.0,Manual,Medium
BMW,1 Series,2015,Hatchback,11111.0,1500.0,Petrol,8999.0,1587.2857142857142,Manual,Small
Rare,C-Elysee,2018,Sedan,2600.0,1200.0,Petrol,7500.0,650.0,Manual,Small
Audi,A3,2011,Hatchback,153000.0,1400.0,Petrol,9500.0,13909.09090909091,Automatic,Medium
Volkswagen,Lupo,1999,Coupe,250000.0,1400.0,Petrol,1500.0,10869.565217391304,Manual,Medium
Dacia,Duster,2017,SUV,135000.0,1500.0,Diesel,14490.0,27000.0,Manual,Medium
Mercedes,E Class,2009,Minivan,145000.0,3200.0,Diesel,3800.0,11153.846153846154,Automatic,Medium
Renault,Megane,2018,Minivan,60000.0,1500.0,Diesel,9999.0,15000.0,Automatic,Medium
Skoda,Superb,2014,Universal,245000.0,2000.0,Diesel,13400.0,30625.0,Automatic,Large
Volkswagen,Passat,2015,Universal,210000.0,2000.0,Diesel,16500.0,30000.0,Automatic,Medium
Toyota,Rav 4,2004,SUV,340000.0,2000.0,Petrol,5300.0,18888.88888888889,Automatic,Medium
Volkswagen,Passat,2010,Universal,208202.0,1600.0,Diesel,7499.0,17350.166666666668,Manual,Medium
Volkswagen,Polo,2005,Hatchback,24480.0,1400.0,Petrol,3500.0,1440.0,Manual,Small
Rare,XE,2011,Sedan,76000.0,3000.0,Diesel,17500.0,6909.090909090909,Automatic,Small
Toyota,Auris,2010,Hatchback,215000.0,1461.0,Diesel,6550.0,17916.666666666668,Manual,Medium
Mitsubishi,Grandis,2006,Minivan,350000.0,2000.0,Diesel,3500.0,21875.0,Manual,Medium
Mercedes,Citan,2012,Universal,145000.0,1500.0,Diesel,8490.0,14500.0,Manual,Medium
Ford,Escape,2016,SUV,150000.0,1500.0,Petrol,11000.0,25000.0,Automatic,Medium
BMW,3 Series,1997,Universal,400000.0,1800.0,Petrol,1500.0,16000.0,Manual,Medium
Mercedes,E Class,1999,Sedan,250000.0,2400.0,Petrol,4490.0,10869.565217391304,Manual,Medium
Volkswagen,Golf Plus,2010,Hatchback,202020.0,1400.0,Petrol,5900.0,16835.0,Manual,Medium
Vaz,2114,2006,Hatchback,145000.0,1500.0,Petrol,1560.0,9062.5,Manual,Small
BMW,X5,2008,SUV,235000.0,3000.0,Diesel,10900.0,16785.714285714286,Automatic,Medium
Opel,Astra,2009,Universal,200000.0,1400.0,Petrol,4200.0,15384.615384615385,Manual,Medium
Volkswagen,Passat,1994,Sedan,20000.0,1900.0,Diesel,1650.0,714.2857142857143,Manual,Small
Mercedes,GLE,2014,SUV,215000.0,2200.0,Diesel,23500.0,26875.0,Automatic,Medium
Volkswagen,Multivan,2017,Microvan,82608.0,2000.0,Diesel,34500.0,16521.6,Automatic,Medium
Rare,Stelvio,2017,Crossover,67000.0,1995.0,Petrol,33000.0,13400.0,Automatic,Medium
Mitsubishi,Galant,1995,Sedan,320000.0,1998.0,Petrol,1800.0,11851.851851851852,Manual,Medium
Mercedes,GLA,2020,Crossover,13000.0,1600.0,Petrol,27000.0,6500.0,Automatic,Small
Rare,Musa,2009,Minivan,171000.0,1248.0,Diesel,4300.0,13153.846153846154,Manual,Medium
Dacia,Sandero,2015,Hatchback,144000.0,900.0,Petrol,4650.0,20571.428571428572,Manual,Medium
Opel,Astra,2000,Universal,308000.0,1998.0,Diesel,2400.0,14000.0,Manual,Medium
Toyota,Avensis,2006,Sedan,230000.0,2000.0,Petrol,4350.0,14375.0,Manual,Medium
Volkswagen,Jetta,2017,Sedan,59000.0,1400.0,Petrol,9600.0,11800.0,Automatic,Medium
Toyota,Avensis,2003,Universal,220000.0,2000.0,Petrol,4950.0,11578.947368421053,Manual,Medium
BMW,X4,2014,SUV,125000.0,2000.0,Diesel,26000.0,15625.0,Automatic,Medium
Hyundai,IONIQ,2020,Hatchback,25000.0,1599.0,Plug-in Hybrid,13000.0,12500.0,Automatic,Medium
Lexus,Es Series,2013,Sedan,173000.0,2500.0,Hybrid,16900.0,19222.222222222223,Automatic,Medium
Opel,Combo,2008,Combi,220000.0,1300.0,Diesel,3300.0,15714.285714285714,Manual,Medium
Lexus,GS Series,2006,Sedan,245000.0,3000.0,Petrol,7999.0,15312.5,Automatic,Medium
Toyota,Avensis Verso,2001,Universal,290420.0,2000.0,Diesel,4750.0,13829.52380952381,Manual,Medium
Renault,Megane,2015,Universal,179000.0,1498.0,Diesel,6940.0,25571.428571428572,Manual,Medium
Rare,Doblo Cargo,2010,Minivan,188000.0,1400.0,Metan/Propan,3999.0,15666.666666666666,Manual,Medium
Mercedes,E Class,1993,Sedan,1111.0,2600.0,Petrol,2000.0,38.310344827586206,Automatic,Small
Skoda,Superb,2021,Sedan,7100.0,2000.0,Petrol,33500.0,7100.0,Automatic,Small
BMW,X5,2014,Crossover,117400.0,3000.0,Petrol,29999.0,14675.0,Automatic,Medium
Audi,A4,2011,Universal,210000.0,1998.0,Petrol,10999.0,19090.909090909092,Automatic,Medium
Audi,A8,2004,Sedan,147000.0,3000.0,Metan/Propan,11300.0,8166.666666666667,Automatic,Small
Audi,Allroad,2011,Universal,210000.0,1998.0,Petrol,10999.0,19090.909090909092,Automatic,Medium
Toyota,Corolla,2006,Hatchback,300000.0,1364.0,Diesel,5300.0,18750.0,Manual,Medium
Audi,A4,2018,Sedan,70000.0,1998.0,Petrol,23990.0,17500.0,Automatic,Medium
Toyota,Corolla,2006,Universal,338000.0,1400.0,Diesel,4500.0,21125.0,Manual,Medium
Volkswagen,Jetta,2006,Sedan,170000.0,2000.0,Petrol,6500.0,10625.0,Automatic,Medium
KIA,Ceed,2012,Hatchback,199000.0,1400.0,Diesel,6950.0,19900.0,Manual,Medium
Chevrolet,Captiva,2015,Minivan,113819.0,2200.0,Diesel,12500.0,16259.857142857143,Manual,Medium
